,sensor1.pm25,sensor1.pm10
0,0.3333333333333339,1.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.6666666666666661,0.2999999999999998
5,0.0,0.7999999999999998
6,0.0,0.7999999999999998
7,0.0,0.7999999999999998
8,0.0,0.7999999999999998
9,0.0,0.7999999999999998
10,0.0,0.7999999999999998
11,1.0,0.7000000000000002
12,1.0,0.7000000000000002
13,1.0,0.7000000000000002
14,1.0,0.7000000000000002
