id,carId,carLocation,timeValue,pm25,pm10,temperature,gas,humidity,pressure,altitude,tags,classification
73,VP-35-44,41.5608 -8.3968,2020-11-21 12:30:44,13.2,26.6,26.5403515625,24550,32.399028288398306,1016.4632012605592,-26.717817114409343,"Não existência de fumo, vidros abertos, AC desligado",0
72,VP-35-44,41.5608 -8.3968,2020-11-21 12:30:33,13.2,26.6,26.3649609375,22378,33.36466097833755,1016.5125341346255,-27.12748735317153,"Não existência de fumo, vidros abertos, AC desligado",0
71,VP-35-44,41.5608 -8.3968,2020-11-21 12:30:23,13.2,26.6,26.0676953125,21403,33.399087315615965,1016.6274415070177,-28.08163917418425,"Não existência de fumo, vidros abertos, AC desligado",0
70,VP-35-44,41.5608 -8.3968,2020-11-21 12:30:11,13.2,26.6,25.6219921875,20415,33.300961116021874,1016.8574577976905,-29.991354063323413,"Não existência de fumo, vidros abertos, AC desligado",0
69,VP-35-44,41.5608 -8.3968,2020-11-21 12:29:59,13.2,26.6,25.0005078125,18564,33.333651409316424,1017.1527191071409,-32.44225443080804,"Não existência de fumo, vidros abertos, AC desligado",0
68,VP-35-44,41.5608 -8.3968,2020-11-21 12:28:44,10.2,16.7,24.255390625,29255,37.75600444505324,1017.4741860875847,-35.110027476996805,"Não existência de fumo, vidros abertos, AC desligado",0
67,VP-35-44,41.5608 -8.3968,2020-11-21 12:28:33,10.2,16.7,24.0950390625,29294,38.7819597347144,1017.8602520941646,-38.31298965986125,"Não existência de fumo, vidros abertos, AC desligado",0
66,VP-35-44,41.5608 -8.3968,2020-11-21 12:28:22,10.2,16.7,23.9716015625,29294,37.535752306610775,1017.7378667517177,-37.29773708871799,"Não existência de fumo, vidros abertos, AC desligado",0
65,VP-35-44,41.5608 -8.3968,2020-11-21 12:28:10,10.2,16.7,23.9282421875,29469,38.33303835551509,1017.6991932915331,-36.976899277323,"Não existência de fumo, vidros abertos, AC desligado",0
64,VP-35-44,41.5608 -8.3968,2020-11-21 12:27:59,10.2,16.7,23.873359375,29647,38.24006120588507,1017.6293311185124,-36.39729263254848,"Não existência de fumo, vidros abertos, AC desligado",0
63,VP-35-44,41.5608 -8.3968,2020-11-21 12:27:48,15.7,20.0,23.7962109375,29787,38.48256364149563,1017.5608435324997,-35.829058877963035,"Não existência de fumo, vidros abertos, AC desligado",0
62,VP-35-44,41.5608 -8.3968,2020-11-21 12:27:37,15.7,20.0,23.6872265625,29391,38.76294701174283,1017.4726961996024,-35.097664848289554,"Não existência de fumo, vidros abertos, AC desligado",0
61,VP-35-44,41.5608 -8.3968,2020-11-21 12:27:26,15.7,20.0,23.53859375,29352,39.53736443595317,1017.3883709952044,-34.39793654467459,"Não existência de fumo, vidros abertos, AC desligado",0
60,VP-35-44,41.5608 -8.3968,2020-11-21 12:27:15,15.7,20.0,23.3579296875,28780,40.10572365687812,1017.3723989524443,-34.26539566895591,"Não existência de fumo, vidros abertos, AC desligado",0
59,VP-35-44,41.5608 -8.3968,2020-11-21 12:26:56,15.7,20.0,23.2051953125,28686,39.89549775533091,1017.3729987784012,-34.27037323789424,"Não existência de fumo, vidros abertos, AC desligado",0
58,VP-35-44,41.5608 -8.3968,2020-11-21 12:26:45,8.4,14.4,23.1001171875,30674,40.53183762956411,1017.3552500580424,-34.12308704423924,"Não existência de fumo, vidros abertos, AC desligado",0
57,VP-35-44,41.5608 -8.3968,2020-11-21 12:26:34,8.4,14.4,22.9723828125,30484,40.35317538235552,1017.317320242894,-33.808322837637306,"Não existência de fumo, vidros abertos, AC desligado",0
56,VP-35-44,41.5608 -8.3968,2020-11-21 12:26:24,8.4,14.4,22.8153515625,30152,41.21026816190509,1017.2308830381604,-33.090979905915816,"Não existência de fumo, vidros abertos, AC desligado",0
55,VP-35-44,41.5608 -8.3968,2020-11-21 12:26:12,8.4,14.4,22.652265625,29988,42.24350530895015,1017.1776559220848,-32.64922316463954,"Não existência de fumo, vidros abertos, AC desligado",0
54,VP-35-44,41.5608 -8.3968,2020-11-21 12:26:01,8.4,14.4,22.4747265625,29887,42.2716046384301,1017.1575584718627,-32.48242015378955,"Não existência de fumo, vidros abertos, AC desligado",0
53,VP-35-44,41.5608 -8.3968,2020-11-21 12:25:51,7.8,13.6,22.2784375,29528,44.22634013594646,1017.1893806387601,-32.746533681692725,"Não existência de fumo, vidros abertos, AC desligado",0
52,VP-35-44,41.5608 -8.3968,2020-11-21 12:25:39,7.8,13.6,22.063203125,29807,46.542333288814284,1017.2519380941028,-33.26572050071583,"Não existência de fumo, vidros abertos, AC desligado",0
51,VP-35-44,41.5608 -8.3968,2020-11-21 12:25:28,7.8,13.6,21.8856640625,29627,44.83308250800901,1017.272880281488,-33.43952146926346,"Não existência de fumo, vidros abertos, AC desligado",0
50,VP-35-44,41.5608 -8.3968,2020-11-21 12:25:17,7.8,13.6,21.8118359375,29667,42.81264937357167,1017.2682562141553,-33.401146196091815,"Não existência de fumo, vidros abertos, AC desligado",0
49,VP-35-44,41.5608 -8.3968,2020-11-21 12:25:07,7.8,13.6,21.7596875,29687,40.542432519613634,1017.2787554603066,-33.48827955037031,"Não existência de fumo, vidros abertos, AC desligado",0
